21.577,22.232,25.371,29.375,20.017,22.226,24.783,27.469,20.491,22.172,24.221,26.097,21.275,22.581,24.182,25.415,23.686,22.981,23.915,24.76,25.931,24.586,23.388,24.171,25.524,24.043,22.948,23.925,23.006,22.379,22.263,23.67,55.464,21.751,21.782,24.621,23.434,22.549,22.814,26.172,25.492,23.427,24.538,27.439,26.791,25.613,32.606,34.058,31.204,31.206,30.912,34.086,45.754,52.756,35.789,34.694,49.544,68.291,49.742,42.89,48.264,54.187,51.334,50.265,47.201,48.92,45.565,44.529,37.765,38.685,46.761,59.964,30.037,32.829,37.915,45.013,27.785,34.399,37.827,46.045,44.669,53.863,52.009,56.076,71.223,76.996,68.114,67.64,71.176,62.8,57.456,68.706,39.798,31.935,30.856,54.992
18.518,20.376,22.985,26.326,17.488,20.081,22.762,25.163,17.978,20.164,22.508,24.556,18.396,20.662,22.747,24.922,18.916,20.724,22.762,25.113,21.423,23.204,24.337,25.928,22.112,23.745,24.044,25.186,21.606,22.929,23.063,25.011,68.104,25.641,23.819,26.029,32.591,30.522,25.913,29.108,36.252,28.544,29.076,31.546,30.255,30.042,35.892,45.927,33.683,33.962,36.195,45.406,53.922,52.746,43.436,44.41,51.09,70.162,66.285,58.898,47.878,53.513,60.395,67.086,41.092,41.203,45.705,52.196,34.505,41.525,53.451,63.579,28.608,37.301,44.953,51.85,27.109,36.684,44.486,54.206,46.317,51.744,55.702,65.916,65.375,73.397,62.3,87.826,54.534,65.935,64.018,64.775,29.703,33.829,31.379,48.47
20.897,23.228,26.689,30.3,19.607,23.152,26.565,28.895,20.248,23.748,26.299,28.535,21.071,24.292,26.523,28.544,22.833,24.392,26.757,28.707,25.104,26.331,27.394,28.988,25.385,27.425,26.694,28.226,24.016,25.443,25.345,28.057,30.191,24.696,25.235,26.36,23.711,27.859,26.933,26.658,28.236,24.973,25.879,27.761,24.95,24.718,25.063,29.439,26.689,23.539,24.811,28.787,40.505,32.779,32.169,31.855,44.3,49.417,54.174,43.677,49.742,58.065,55.101,44.399,53.558,57.928,54.835,42.823,42.1,54.617,60.249,51.998,33.049,43.731,45.59,43.666,30.909,37.472,41.497,49.506,53.191,46.604,55.517,60.333,99.15,63.082,78.377,70.481,94.036,66.755,57.908,70.943,43.912,34.748,30.207,54.028
36.002,51.509,64.265,76.079,37.812,50.14,61.045,66.538,39.086,49.435,57.058,61.435,39.97,48.889,54.691,58.236,40.99,46.929,52.552,56.345,42.063,46.767,51.155,52.353,42.35,46.691,49.551,51.122,41.634,45.877,48.96,50.655,40.952,46.982,50.341,50.46,42.041,49.119,53.297,53.791,43.466,47.293,54.612,55.357,39.04,46.38,53.918,57.969,39.69,43.132,50.313,57.419,46.928,50.956,55.384,58.849,43.543,62.845,74.225,62.719,46.418,62.895,82.553,73.771,43.785,56.704,75.54,73.041,39.993,55.218,69.204,74.176,34.836,56.763,73.634,91.083,34.203,63.304,88.828,117.62,72.369,86.101,118,145.72,189.38,130.08,143.86,172.2,181.26,103.69,111.15,215.54,71.094,55.126,86.686,160.73
24.985,33.209,42.507,51.001,26.997,34.452,41.593,46.262,28.524,34.913,40.109,43.887,28.796,34.926,39.46,42.812,28.516,33.276,38.411,42.08,30.184,33.4,36.89,39.821,31.037,33.431,35.302,39.632,30.993,32.035,34.593,39.284,30.273,32.259,35.109,39.564,30.325,33.268,35.204,40.917,33.138,33.142,35.085,41.487,32.824,33.378,35.034,40.252,34.576,33.512,36.089,41.3,44.344,44.92,42.932,45.753,43.657,57.598,59.602,57.817,42.093,52.726,63.991,64.422,41.127,49.799,58.333,58.121,39.657,48.923,55.983,69.449,34.865,47.02,55.252,70.431,36.338,51.493,66.438,90.418,68.683,70.698,91.041,123.34,118.21,100.5,124.03,156.2,98.417,88.032,94.717,151.12,41.309,39.969,48.272,104.02
25.263,34.996,41.765,47.969,28.092,34.928,40.725,44.504,29.359,35.193,39.318,42.903,30.137,35.188,38.563,41.991,30.732,33.513,36.579,41.013,31.865,33.102,36.181,39.926,29.882,31.024,34.41,38.848,27.456,29.297,33.573,38.552,27.736,28.476,34.087,39.321,44.278,38.485,35.11,41.261,27.666,33.784,35.466,41.753,31.432,33.619,34.771,39.436,36.913,32.448,32.803,38.785,55.054,41.03,35.542,39.816,56.346,52.466,53.499,48.232,53.831,52.5,53.483,51.472,44.407,55.168,53.385,59.291,34.663,48.751,56.391,78.887,28.264,42.444,52.279,68.587,27.048,42.097,57.732,74.177,51.245,50.907,80.023,86.105,94.199,61.669,101.5,95.558,82.193,62.129,74.732,114.33,35.07,35.282,47.804,86.842
22.463,28.296,33.248,38.137,23.545,28.329,32.396,35.403,24.029,28.145,31.246,34,24.579,27.953,30.66,33.163,25.098,26.629,29.794,32.528,26.145,27.278,29.462,30.662,25.89,27.19,28.625,30.66,24.559,26.003,28.414,30.516,24.821,25.377,29.487,30.838,29.203,30.719,31.688,32.542,26.575,27.388,31.916,32.336,25.246,28.498,32.574,38.133,25.423,28.814,32.612,36.979,30.183,39.978,37.422,36.744,36.855,46.298,52.156,41.042,43.744,42.406,48.487,45.558,42.346,47.353,47.82,50.298,39.368,48.162,53.084,58.713,35.05,44.795,49.966,58.235,31.883,45.751,54.821,66.44,48.156,64.117,72.024,79.568,83.58,81.259,68.071,86.739,63.466,62.197,55.489,97.002,32.418,33.026,37.285,65.713
25.051,36.536,45.103,53.72,27.769,36.246,43.623,48.578,28.649,35.826,41.418,45.511,28.878,35.551,39.797,43.96,28.844,33.344,38.431,41.92,30.021,33.848,37.808,39.746,30.984,35.312,36.762,39.409,30.709,34.316,36.809,38.911,29.487,34.939,38.494,40.253,30.766,36.113,40.611,41.085,31.42,34.412,39.15,42.786,29.139,33.222,35.956,40.727,30.278,32.011,35.458,42.986,39.81,41.524,39.018,47.475,40.347,54.197,54.344,57.376,46.705,56.696,70.778,66.403,57.443,73.256,75.906,66.552,50.804,68.617,84.668,76.104,40.797,57.661,68.447,77.079,39.871,57.66,73.858,98.3,64.848,79.234,103.4,137.39,133.54,126.25,128.24,168.02,114.07,100.6,91.868,156.15,42.48,46.582,52.531,108.43
25.419,32.255,38.158,44.551,25.065,31.488,37.194,41.033,25.525,31.347,35.733,38.618,26.739,31.396,34.353,37.431,26.644,29.538,33.174,35.298,26.543,29.288,31.611,33.205,26.038,28.165,30.018,32.841,25.27,26.726,29.201,32.586,27.161,27.006,29.067,32.384,24.775,27.22,28.762,33.756,25.467,27.204,28.999,35.564,26.32,27.433,29.674,37.56,29.339,32.198,30.863,36.119,40.695,53.14,38.202,37.307,40.356,71.376,58.018,45.324,41.428,56.322,56.063,49.886,43.458,42.594,55.667,51.795,37.199,39.757,63.82,62.363,29.899,36.72,51.2,59.388,32.835,41.796,54.805,75.204,64.594,64.99,75.79,104.13,137.24,84.52,95.678,125,114.37,85.874,79.292,125.52,49.49,46.394,49.976,84.283
19.821,26.625,34.504,41.232,22.863,28.847,34.569,38.865,24.93,29.965,34.369,38.065,27.31,31.394,34.786,38.213,30.288,32.302,35.716,38.205,32.97,35.296,37.125,38.249,33.883,36.585,37.437,38.709,32.939,35.216,37.06,38.37,31.858,34.656,37.261,41.88,35.244,34.338,35.656,42.102,35.201,32.697,31.991,40.562,30.536,31.266,31.437,40.176,30.76,31.37,32.677,38.409,38.653,42.627,39.303,38.736,36.715,52.589,57.289,45.189,34.952,49.262,58.14,48.841,36.948,55.585,57.919,56.686,32.563,53.055,63.751,73.592,26.387,41.294,50.616,62.848,26.553,36.221,50.207,70.276,50.042,52.163,66.345,87.851,97.57,85.358,74.239,89.177,85.509,81.905,69.834,104.75,35.329,34.99,38.619,76.015
